1173108, db1025, 2452b9f, 21b2ebe, 35a2eb0, 3536a22, bfbca6, e81bd6, 1ffd154, 8efc4, 3694571, 23f23ab, 1fa42b1, 582d3d, 3ca670b, 38bf9eb, 1be928c, 1486bf4, 162049, 2966b, 
Result: e0f66c1d0ff8a876e558504e7f1f88cda0d1ed7a6088dfe85db5f8abd33c3049
Expected result: e0f66c1d0ff8a876e558504e7f1f88cda0d1ed7a6088dfe85db5f8abd33c3049
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
295a3cb, 20d05d, 2216f9f, 2d6b646, 34bd84b, aab90d, 3e8cd60, 8a222f, 2a933ce, 192a0b, 3528534, b8c456, 188f332, cdbe5c, 10a54a4, fbcc46, 2daa6fa, bb4f52, afa6d4, aae24, 
Cycle counts:          72861100, 72481332, 72399294, 72498418, 72416638, 72257307, 72270956, 72456788, 72238539, 72445729, 72461646, 72161673, 72377478, 72358619, 72261734, 72346993, 72340003, 72318373, 72333200, 72340374, 
Branch dir mis:        1219820, 1219756, 1219796, 1219803, 1219807, 1219817, 1219790, 1219789, 1219779, 1219797, 1219821, 1219806, 1219794, 1219797, 1219816, 1219790, 1219781, 1219811, 1219795, 1219808, 
Branch target mis:    592240, 592314, 592173, 592140, 592178, 592325, 592176, 592173, 592168, 592188, 592141, 592322, 592199, 592156, 592147, 592187, 592175, 592162, 592152, 592164, 
Result: 9fa6df6ffabb745530c5f47c1b6d7186d09a702ab353a5a5df362554d8ed9648
Expected result: 9fa6df6ffabb745530c5f47c1b6d7186d09a702ab353a5a5df362554d8ed9648
19cd45, 3974663, 327650e, 33ed043, ffe70c, 1a7354c, e809f6, 2ef4c34, 1113937, a83c1, 12dbd94, 36b8a5e, 2e8b021, 69c65, 692bf2, 1a73fe3, 2b4e5d6, 3d5bba6, 254c644, 4e699, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
278379, 3f1c38f, 21248c, 2ccbb37, 32359fd, 3bf4157, bfbaf2, 28ca585, 1d4860c, 1adade, 32efd5f, 1d93a0e, 8a431, 223f1db, 1796ad0, 35a3d90, 3b22422, 3387eb5, 37c97dc, 17f2e, 
Cycle counts:          72796709, 72306979, 72287147, 72413949, 72394762, 72252782, 72351841, 72416228, 72186029, 72342147, 72351465, 72279580, 72261903, 72249098, 72096593, 72284723, 72269812, 72343184, 72377189, 72360256, 
Branch dir mis:        1219316, 1216675, 1216688, 1216667, 1216697, 1216674, 1216686, 1216671, 1216694, 1216680, 1216674, 1216674, 1216690, 1216678, 1216689, 1216682, 1216699, 1216684, 1216673, 1216676, 
Branch target mis:    594542, 590907, 590910, 590849, 590906, 590887, 590904, 590860, 590892, 590930, 590872, 590865, 590957, 590886, 590913, 590908, 590901, 590888, 590889, 590893, 
Result: 2c7cc8b06175afd3f80c1541d37b1c722393d1288974d6422549684b3349bb6a
Expected result: 2c7cc8b06175afd3f80c1541d37b1c722393d1288974d6422549684b3349bb6a
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
130cbe5, 2a319a5, 3b2833f, 2335238, 39a12c6, 22845a6, 2f89bbd, 3544cdc, 36e2b68, e5608, d437c2, 27d76e1, 7cfc12, 10cbdb, 1c5fc4e, b26106, 337fc59, 1aa3270, 27f713, a6d27, 
Cycle counts:          72807358, 72427346, 72345745, 72444844, 72362994, 72203617, 72217239, 72403019, 72184948, 72392091, 72408100, 72108071, 72323828, 72305047, 72208218, 72293395, 72286319, 72264819, 72279684, 72286614, 
Branch dir mis:        1218070, 1218041, 1218058, 1218043, 1218044, 1218046, 1218049, 1218037, 1218036, 1218052, 1218055, 1218058, 1218052, 1218046, 1218050, 1218045, 1218042, 1218037, 1218055, 1218051, 
Branch target mis:    589854, 589961, 589826, 589805, 589822, 589973, 589825, 589825, 589819, 589823, 589813, 589973, 589824, 589813, 589835, 589830, 589789, 589839, 589818, 589814, 
Result: 7eea584c9464f2e62dae4abe77b1646c21bc6a46bfec1694ef1da7e20eda5177
Expected result: 7eea584c9464f2e62dae4abe77b1646c21bc6a46bfec1694ef1da7e20eda5177
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
3feaea8, 1a3bb1b, 35db0a9, c7a4fe, 14f5c19, 1659deb, bb62ff, 2bb59bf, 1042e6e, 290ed, 672ed7, 3b7138f, 106e441, bbe1b4, 3ead92c, 3b9d069, 2f7f188, 23a223e, 2ff1140, 459f7, 
Cycle counts:          72830117, 72353161, 72333253, 72460230, 72440789, 72299086, 72397702, 72462251, 72231928, 72388096, 72397457, 72325397, 72307649, 72295282, 72142665, 72330466, 72315762, 72389301, 72423366, 72406137, 
Branch dir mis:        1220349, 1220317, 1220308, 1220297, 1220311, 1220301, 1220306, 1220305, 1220304, 1220304, 1220304, 1220304, 1220311, 1220304, 1220303, 1220308, 1220306, 1220307, 1220308, 1220298, 
Branch target mis:    596880, 596834, 596820, 596815, 596956, 596823, 596826, 596810, 596817, 596823, 596821, 596819, 596975, 596826, 596828, 596818, 596833, 596815, 596823, 596815, 
Result: a9bacae3390ac5cb7869b7eb93a8e02ab08fc72549377a7dfdf4fefcc2480c68
Expected result: a9bacae3390ac5cb7869b7eb93a8e02ab08fc72549377a7dfdf4fefcc2480c68
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
1aa2414, 810dc, 2527f9d, 8579c5, 1812955, 101bb56, 3de9063, 3e9e362, 314703b, 183962, 1006ec3, eff524, a851f5, ebf8cd, 42a786, 391fe37, 17db622, b7de23, 1b6e18c, d98b9, 
