1041555, d93d1c, 11815c2, 120aa1d, 3e7e739, 368ba61, 3cf2a88, f5da6b, 1006b18, 7bb87, 11a8651, 20701a9, 3c35411, 219e785, 37e3521, 178408e, 31ee103, 11c4310, 1912840, 181f27, 
Cycle counts:          69503036, 69035770, 68855161, 69093210, 68846958, 68995546, 68854197, 68963837, 68952016, 68958456, 68895278, 69020118, 68930376, 68913218, 68969403, 69016614, 69008209, 68983702, 69013370, 68931595, 
Branch dir mis:        1218540, 1218396, 1218382, 1218366, 1218369, 1218387, 1218371, 1218368, 1218352, 1218375, 1218362, 1218369, 1218371, 1218375, 1218374, 1218392, 1218381, 1218392, 1218361, 1218368, 
Branch target mis:    593073, 593060, 593067, 593026, 593031, 593061, 593016, 593055, 593030, 593013, 593172, 593038, 593038, 593014, 593040, 593175, 593004, 593015, 593031, 593006, 
Result: 6e45a4b307a1e2a004ec5ecad34f88b1e83358d9889243925284c1ea5b34aa4a
Expected result: 6e45a4b307a1e2a004ec5ecad34f88b1e83358d9889243925284c1ea5b34aa4a
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
3746f80, 220d2f, 374467a, 7087c2, 1a532fd, 1c4a5a1, e0466, 9881a2, 30745e, 16ef92, 1ab9a5c, 2244eb5, 3bc25cd, 180a15d, b05e1f, 1e12065, 3598145, 354fe17, 3e6c620, 938c, 
Cycle counts:          69437681, 69054435, 69011310, 69059068, 69013774, 69021263, 68995286, 69077463, 68994521, 68931357, 68970183, 69031183, 69012543, 69036936, 68958684, 69037174, 68967334, 68985793, 68989810, 68996851, 
Branch dir mis:        1223959, 1223838, 1223817, 1223831, 1223826, 1223840, 1223835, 1223832, 1223826, 1223833, 1223816, 1223828, 1223835, 1223839, 1223834, 1223837, 1223834, 1223840, 1223833, 1223829, 
Branch target mis:    592747, 592536, 592634, 592568, 592534, 592695, 592493, 592523, 592689, 592544, 592494, 592594, 592566, 592652, 592497, 592507, 592518, 592670, 592492, 592511, 
Result: 8e3a6e18b193c100b994169ca2358410a1aec1cd36b67e3c63b29128c90eac35
Expected result: 8e3a6e18b193c100b994169ca2358410a1aec1cd36b67e3c63b29128c90eac35
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
233e7dd, 8616af, 35ea76e, 2f7b62a, 2f62aae, 1aef401, 36c0789, 106f453, 2fdd6e3, 15fd26, 3b3c694, ea2e4, d518cf, f0be37, 1724446, 1ab11ce, 16d51ee, 355953d, 39e6aab, 622b8, 
Cycle counts:          69506892, 69039774, 68859423, 69097425, 68851150, 68999580, 68858378, 68968170, 68956355, 68962878, 68899731, 69024497, 68934464, 68917410, 68974002, 69020519, 69012378, 68988038, 69017685, 68936197, 
Branch dir mis:        1223852, 1223735, 1223740, 1223740, 1223731, 1223736, 1223738, 1223752, 1223734, 1223749, 1223756, 1223757, 1223737, 1223735, 1223744, 1223745, 1223754, 1223750, 1223763, 1223751, 
Branch target mis:    591750, 591571, 591597, 591578, 591608, 591593, 591586, 591656, 591636, 591635, 591824, 591652, 591522, 591596, 591657, 591740, 591539, 591610, 591592, 591624, 
Result: 1cd093435bc56d5cafacee37148d1e682ee0696aa988e18413a391089f0a0d1e
Expected result: 1cd093435bc56d5cafacee37148d1e682ee0696aa988e18413a391089f0a0d1e
32e22ad, 35df58f, 2ce8145, 2b6724e, 34f63b2, 669320, 1cf763a, 2809e, 20892e3, 11b77e, 2401e0a, 38b5445, 1598e07, 1c079a2, 3cf2af9, 1899490, 28e6aa8, 1ba2449, 28c260e, 16b9b1, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
925616, 3f8e615, 328742c, 3a7fdac, 1fbb063, 261a280, 15b32d1, 27ed697, 3e9f7fe, 1d5a6c, 2dd241, 38deeff, 2dd65cf, 3ffed1b, 318ac88, 33965c9, 9c4c71, 3ca9a31, 2764aa9, e500, 
Cycle counts:          73331269, 73068825, 72988114, 72995621, 73102644, 73098223, 73158980, 72971258, 73077178, 73021550, 72920261, 72998438, 73085118, 72956578, 73077147, 72988881, 73082190, 72923762, 73118754, 72944804, 
Branch dir mis:        1226263, 1225021, 1224886, 1224983, 1224924, 1224930, 1224972, 1224962, 1224890, 1224933, 1224968, 1225006, 1224995, 1225001, 1224922, 1224987, 1224895, 1224974, 1224941, 1225046, 
Branch target mis:    596810, 595969, 595917, 595908, 595895, 595901, 595901, 595907, 595922, 595910, 595932, 595918, 595902, 595914, 595901, 595923, 595900, 595894, 595902, 595907, 
Result: 102df1fa292d2589ebcbd6cf9c13c532c398f60d37f01e3dd5cad9413432b211
Expected result: 102df1fa292d2589ebcbd6cf9c13c532c398f60d37f01e3dd5cad9413432b211
